EmotionCategory,Probability,FrameID
Disgust,0.006822889,frame00337
Empathic Pain,9.916117e-05,frame00337
Entrancement,6.30759e-05,frame00337
Excitement,0.0003563294,frame00337
Fear,0.01599416,frame00337
Horror,0.156682,frame00337
Interest,0.00338266,frame00337
Joy,0.001223415,frame00337
Romance,0.2005149,frame00337
Sadness,0.3576369,frame00337
Sexual Desire,0.001531998,frame00337
Surprise,0.0001219418,frame00337
Adoration,2.272062e-05,frame00345
Aesthetic Appreciation,0.0006810127,frame00345
Amusement,0.08509012,frame00345
Anxiety,0.003831826,frame00345
Awe,0.03576583,frame00345
Boredom,0.003400444,frame00345
Confusion,0.002240169,frame00345
Craving,1.75115e-07,frame00345
Disgust,3.011469e-05,frame00345
Empathic Pain,0.0005601515,frame00345
Entrancement,0.0002443927,frame00345
Excitement,0.0002190329,frame00345
Fear,0.001681028,frame00345
Horror,2.817121e-05,frame00345
Interest,0.01997077,frame00345
Joy,0.0005578783,frame00345
Romance,5.357021e-07,frame00345
Sadness,0.01302668,frame00345
Sexual Desire,3.18879e-07,frame00345
Surprise,0.8326486,frame00345
Adoration,3.572022e-05,frame00353
Aesthetic Appreciation,0.001687304,frame00353
Amusement,0.1514826,frame00353
Anxiety,0.001694864,frame00353
Awe,0.03103067,frame00353
Boredom,0.003932857,frame00353
Confusion,0.002830014,frame00353
Craving,3.728863e-07,frame00353
Disgust,2.21255e-05,frame00353
Empathic Pain,0.0001309319,frame00353
Entrancement,0.0002059179,frame00353
Excitement,0.0001658785,frame00353
Fear,0.007162746,frame00353
Horror,1.161858e-05,frame00353
Interest,0.07780402,frame00353
Joy,5.822172e-05,frame00353
Romance,9.027777e-07,frame00353
Sadness,0.03114973,frame00353
Sexual Desire,6.904392e-07,frame00353
Surprise,0.6905928,frame00353
Adoration,7.00586e-05,frame00361
Aesthetic Appreciation,0.003121231,frame00361
Amusement,0.4054364,frame00361
Anxiety,0.0009454467,frame00361
Awe,0.04906099,frame00361
Boredom,0.003702911,frame00361
Confusion,0.003176403,frame00361
Craving,3.481083e-06,frame00361
Disgust,1.314685e-05,frame00361
Empathic Pain,8.681471e-05,frame00361
Entrancement,0.0002021109,frame00361
Excitement,0.0002889658,frame00361
Fear,8.960272e-05,frame00361
Horror,0.0003546752,frame00361
Interest,0.06931514,frame00361
Joy,8.59108e-05,frame00361
Romance,3.74278e-06,frame00361
Sadness,0.00187018,frame00361
Sexual Desire,1.007601e-06,frame00361
Surprise,0.4621719,frame00361
Adoration,5.805443e-05,frame00369
Aesthetic Appreciation,0.00438492,frame00369
Amusement,0.3395372,frame00369
Anxiety,0.0003308572,frame00369
Awe,0.05201554,frame00369
Boredom,0.0008637414,frame00369
Confusion,0.001916577,frame00369
Craving,1.274519e-06,frame00369
Disgust,9.013396e-06,frame00369
Empathic Pain,0.0001015151,frame00369
Entrancement,0.0001338779,frame00369
Excitement,0.0002035946,frame00369
Fear,2.869417e-05,frame00369
Horror,7.351319e-05,frame00369
Interest,0.07348856,frame00369
Joy,5.024412e-05,frame00369
Romance,2.049625e-06,frame00369
Sadness,0.00150938,frame00369
Sexual Desire,1.396848e-06,frame00369
Surprise,0.52529,frame00369
Adoration,3.691864e-05,frame00377
Aesthetic Appreciation,0.0006745639,frame00377
Amusement,0.4790297,frame00377
Anxiety,0.0007655811,frame00377
Awe,0.03394601,frame00377
Boredom,0.000837502,frame00377
Confusion,0.001112111,frame00377
Craving,7.167883e-07,frame00377
Disgust,1.060633e-05,frame00377
Empathic Pain,6.999863e-05,frame00377
Entrancement,4.97773e-05,frame00377
Excitement,0.0001097817,frame00377
Fear,1.696222e-05,frame00377
Horror,3.783876e-05,frame00377
Interest,0.04268053,frame00377
Joy,2.825006e-05,frame00377
Romance,2.872559e-06,frame00377
Sadness,0.0006545275,frame00377
Sexual Desire,3.237394e-07,frame00377
Surprise,0.4399353,frame00377
Adoration,2.151283e-05,frame00385
Aesthetic Appreciation,0.0008486032,frame00385
Amusement,0.9491357,frame00385
Anxiety,8.814946e-05,frame00385
Awe,0.002750648,frame00385
Boredom,0.000630368,frame00385
Confusion,0.001027322,frame00385
Craving,2.050691e-07,frame00385
Disgust,3.952081e-06,frame00385
Empathic Pain,4.261817e-05,frame00385
Entrancement,1.151173e-05,frame00385
Excitement,5.278001e-05,frame00385
Fear,1.734312e-06,frame00385
Horror,0.0002065548,frame00385
Interest,0.007065963,frame00385
Joy,1.309795e-05,frame00385
Romance,3.136998e-06,frame00385
Sadness,0.0003149747,frame00385
Sexual Desire,9.515649e-08,frame00385
Surprise,0.03778093,frame00385
Adoration,3.250252e-05,frame00393
Aesthetic Appreciation,0.0003601117,frame00393
Amusement,0.7968958,frame00393
Anxiety,0.0001263123,frame00393
Awe,0.01124876,frame00393
Boredom,0.001054638,frame00393
Confusion,0.0007754196,frame00393
Craving,8.667714e-08,frame00393
Disgust,3.365031e-06,frame00393
Empathic Pain,2.992112e-05,frame00393
Entrancement,3.004398e-05,frame00393
Excitement,0.0001297549,frame00393
Fear,1.500201e-05,frame00393
Horror,4.972158e-05,frame00393
Interest,0.02180862,frame00393
Joy,6.47652e-06,frame00393
Romance,2.741361e-06,frame00393
Sadness,0.001123842,frame00393
Sexual Desire,2.823574e-07,frame00393
Surprise,0.1663065,frame00393
Adoration,2.131522e-05,frame00401
Aesthetic Appreciation,0.0003715414,frame00401
Amusement,0.8405278,frame00401
Anxiety,0.0001114591,frame00401
Awe,0.01129714,frame00401
Boredom,0.002487139,frame00401
Confusion,0.01309507,frame00401
Craving,7.630997e-08,frame00401
Disgust,1.349714e-05,frame00401
Empathic Pain,6.060061e-05,frame00401
Entrancement,3.053107e-05,frame00401
Excitement,0.0001798172,frame00401
Fear,1.094427e-05,frame00401
Horror,6.812035e-05,frame00401
Interest,0.02521224,frame00401
Joy,5.973558e-06,frame00401
Romance,5.356399e-06,frame00401
Sadness,0.006414902,frame00401
Sexual Desire,1.776397e-07,frame00401
Surprise,0.1000862,frame00401
Adoration,1.421351e-05,frame00409
Aesthetic Appreciation,0.0002684962,frame00409
Amusement,0.7087633,frame00409
Anxiety,5.089863e-05,frame00409
Awe,0.01030051,frame00409
Boredom,0.002275902,frame00409
Confusion,0.009746852,frame00409
Craving,3.878788e-08,frame00409
Disgust,6.777499e-06,frame00409
Empathic Pain,9.935925e-05,frame00409
Entrancement,2.855421e-05,frame00409
Excitement,0.0001098868,frame00409
Fear,0.000294559,frame00409
Horror,8.848036e-06,frame00409
Interest,0.1458132,frame00409
Joy,2.773699e-05,frame00409
Romance,1.61193e-06,frame00409
Sadness,0.0330514,frame00409
Sexual Desire,1.142307e-07,frame00409
Surprise,0.08913781,frame00409
Adoration,5.036563e-06,frame00417
Aesthetic Appreciation,8.726227e-06,frame00417
Amusement,0.9434857,frame00417
Anxiety,5.063152e-06,frame00417
Awe,0.04163132,frame00417
Boredom,0.003250788,frame00417
Confusion,0.002979848,frame00417
Craving,1.848129e-08,frame00417
Disgust,5.884202e-06,frame00417
Empathic Pain,5.911298e-05,frame00417
Entrancement,4.87226e-06,frame00417
Excitement,4.975258e-05,frame00417
Fear,7.621788e-05,frame00417
Horror,1.309207e-06,frame00417
Interest,0.001956234,frame00417
Joy,2.974857e-05,frame00417
Romance,1.069328e-06,frame00417
Sadness,0.003949694,frame00417
Sexual Desire,4.279509e-08,frame00417
Surprise,0.00249971,frame00417
Adoration,1.386672e-06,frame00425
Aesthetic Appreciation,1.230862e-06,frame00425
Amusement,0.9930527,frame00425
Anxiety,1.277838e-06,frame00425
Awe,0.003976131,frame00425
Boredom,0.0004664124,frame00425
Confusion,0.0007909638,frame00425
Craving,8.440647e-10,frame00425
Disgust,1.047238e-07,frame00425
Empathic Pain,4.801175e-06,frame00425
Entrancement,1.676404e-06,frame00425
Excitement,2.802222e-05,frame00425
Fear,3.072842e-06,frame00425
Horror,2.113296e-06,frame00425
Interest,8.431987e-05,frame00425
Joy,4.847569e-06,frame00425
Romance,4.909484e-08,frame00425
Sadness,0.0009710639,frame00425
Sexual Desire,7.826091e-10,frame00425
Surprise,0.0006096045,frame00425
Adoration,0.0001984599,frame00433
Aesthetic Appreciation,4.729282e-06,frame00433
Amusement,0.8939047,frame00433
Anxiety,8.881327e-06,frame00433
Awe,0.0417787,frame00433
Boredom,0.001859671,frame00433
Confusion,0.009722115,frame00433
Craving,3.198923e-09,frame00433
Disgust,1.284075e-06,frame00433
Empathic Pain,1.842595e-05,frame00433
Entrancement,5.475605e-06,frame00433
Excitement,0.0003782526,frame00433
Fear,4.612595e-05,frame00433
Horror,1.058668e-05,frame00433
Interest,0.0005918181,frame00433
Joy,4.227781e-05,frame00433
Romance,3.326725e-07,frame00433
Sadness,0.009703923,frame00433
Sexual Desire,9.910486e-09,frame00433
Surprise,0.0417241,frame00433
Adoration,5.18869e-05,frame00441
Aesthetic Appreciation,4.776153e-07,frame00441
Amusement,0.9343554,frame00441
Anxiety,1.003976e-05,frame00441
Awe,0.03040476,frame00441
Boredom,0.0008506927,frame00441
Confusion,0.004931374,frame00441
Craving,2.198156e-10,frame00441
Disgust,9.468601e-08,frame00441
Empathic Pain,3.020926e-06,frame00441
Entrancement,2.84519e-06,frame00441
Excitement,8.856681e-05,frame00441
Fear,6.016423e-06,frame00441
Horror,4.764019e-06,frame00441
Interest,0.0002273021,frame00441
Joy,4.25928e-05,frame00441
Romance,9.204243e-08,frame00441
Sadness,0.01490074,frame00441
Sexual Desire,3.030348e-09,frame00441
Surprise,0.01411938,frame00441
Adoration,5.627213e-05,frame00449
Aesthetic Appreciation,3.197734e-06,frame00449
Amusement,0.8644682,frame00449
Anxiety,9.455443e-05,frame00449
Awe,0.007202466,frame00449
Boredom,0.00454434,frame00449
Confusion,0.01051015,frame00449
Craving,3.763529e-09,frame00449
Disgust,1.159186e-07,frame00449
Empathic Pain,1.864135e-06,frame00449
Entrancement,1.246813e-05,frame00449
Excitement,0.0001200077,frame00449
Fear,7.944479e-05,frame00449
Horror,2.938513e-05,frame00449
Interest,0.003943176,frame00449
Joy,2.172573e-05,frame00449
Romance,1.923648e-07,frame00449
Sadness,0.02179567,frame00449
Sexual Desire,9.178986e-09,frame00449
Surprise,0.08711681,frame00449
Adoration,9.00367e-06,frame00457
Aesthetic Appreciation,3.085499e-06,frame00457
Amusement,0.0002847807,frame00457
Anxiety,0.0004384053,frame00457
Awe,0.01327502,frame00457
Boredom,8.484394e-05,frame00457
Confusion,5.858043e-07,frame00457
Craving,6.074882e-08,frame00457
Disgust,7.649202e-05,frame00457
Empathic Pain,4.794114e-06,frame00457
Entrancement,2.807359e-06,frame00457
Excitement,4.188174e-06,frame00457
Fear,3.539357e-06,frame00457
Horror,0.9836234,frame00457
Interest,0.0009232803,frame00457
Joy,8.995813e-07,frame00457
Romance,6.49001e-07,frame00457
Sadness,0.001260588,frame00457
Sexual Desire,1.761282e-07,frame00457
Surprise,3.120786e-06,frame00457
Adoration,5.021649e-06,frame00465
Aesthetic Appreciation,5.037619e-05,frame00465
Amusement,0.0001604003,frame00465
Anxiety,0.000710281,frame00465
Awe,0.01418937,frame00465
Boredom,0.0009050346,frame00465
Confusion,3.931227e-07,frame00465
Craving,7.492696e-08,frame00465
Disgust,8.657856e-05,frame00465
Empathic Pain,1.069805e-05,frame00465
Entrancement,3.928665e-06,frame00465
Excitement,2.541157e-06,frame00465
Fear,2.948283e-06,frame00465
Horror,0.9816852,frame00465
Interest,0.002046075,frame00465
Joy,9.827102e-08,frame00465
Romance,2.070978e-06,frame00465
Sadness,6.130569e-05,frame00465
Sexual Desire,3.148249e-07,frame00465
Surprise,7.713283e-05,frame00465
Adoration,2.576318e-06,frame00473
Aesthetic Appreciation,8.362684e-05,frame00473
Amusement,0.0006389237,frame00473
Anxiety,0.0002028578,frame00473
Awe,0.02526524,frame00473
Boredom,0.005202226,frame00473
Confusion,1.940924e-06,frame00473
Craving,1.696358e-07,frame00473
Disgust,0.0004481814,frame00473
Empathic Pain,2.267297e-05,frame00473
Entrancement,7.082764e-06,frame00473
Excitement,4.170844e-06,frame00473
Fear,1.822164e-06,frame00473
Horror,0.9667895,frame00473
Interest,0.001086534,frame00473
Joy,7.12392e-07,frame00473
Romance,1.437936e-06,frame00473
Sadness,0.00019728,frame00473
Sexual Desire,4.378803e-07,frame00473
Surprise,4.26984e-05,frame00473
Adoration,0.0002337201,frame00481
Aesthetic Appreciation,0.000129057,frame00481
Amusement,0.001233646,frame00481
Anxiety,0.0001725971,frame00481
Awe,0.07211847,frame00481
Boredom,0.0003982604,frame00481
Confusion,1.667974e-06,frame00481
Craving,6.359474e-08,frame00481
Disgust,0.001728698,frame00481
Empathic Pain,9.830875e-06,frame00481
Entrancement,1.277081e-05,frame00481
Excitement,2.140092e-06,frame00481
Fear,4.080421e-06,frame00481
Horror,0.9218627,frame00481
Interest,0.0008547202,frame00481
Joy,2.481658e-06,frame00481
Romance,3.462884e-07,frame00481
Sadness,0.001220148,frame00481
Sexual Desire,4.658616e-07,frame00481
Surprise,1.409664e-05,frame00481
Adoration,0.0002069767,frame00489
Aesthetic Appreciation,0.02769964,frame00489
Amusement,0.03554007,frame00489
Anxiety,0.001835175,frame00489
Awe,0.6836143,frame00489
Boredom,0.006723044,frame00489
Confusion,0.0001090137,frame00489
Craving,6.133391e-07,frame00489
Disgust,0.03891902,frame00489
Empathic Pain,0.00217911,frame00489
Entrancement,1.135266e-05,frame00489
Excitement,0.0003529947,frame00489
Fear,0.0002605814,frame00489
Horror,0.1718436,frame00489
Interest,0.007619558,frame00489
Joy,7.507818e-05,frame00489
Romance,6.329592e-06,frame00489
Sadness,0.01832402,frame00489
Sexual Desire,6.680901e-06,frame00489
Surprise,0.004672742,frame00489
Adoration,0.0001276009,frame00497
Aesthetic Appreciation,0.0008139173,frame00497
Amusement,0.07241523,frame00497
Anxiety,0.001491283,frame00497
Awe,0.2934403,frame00497
Boredom,0.02306708,frame00497
Confusion,0.0001882686,frame00497
Craving,5.403674e-07,frame00497
Disgust,0.01423686,frame00497
Empathic Pain,0.0002391135,frame00497
Entrancement,2.110696e-05,frame00497
Excitement,5.134367e-05,frame00497
Fear,0.000291237,frame00497
Horror,0.001137364,frame00497
Interest,0.0005639645,frame00497
Joy,0.002031541,frame00497
Romance,0.0002572102,frame00497
Sadness,0.5742612,frame00497
Sexual Desire,6.540817e-05,frame00497
Surprise,0.01529939,frame00497
Adoration,0.00115093,frame00505
Aesthetic Appreciation,0.000261412,frame00505
Amusement,0.7043365,frame00505
Anxiety,0.0001334667,frame00505
Awe,0.008188934,frame00505
Boredom,0.001754054,frame00505
Confusion,0.0008181097,frame00505
Craving,7.10381e-08,frame00505
Disgust,0.004018102,frame00505
Empathic Pain,1.826463e-05,frame00505
Entrancement,7.520631e-07,frame00505
Excitement,3.451524e-05,frame00505
Fear,8.176595e-05,frame00505
Horror,1.793529e-05,frame00505
Interest,0.004595677,frame00505
Joy,0.007261206,frame00505
Romance,6.061941e-05,frame00505
Sadness,0.2600011,frame00505
Sexual Desire,1.536274e-05,frame00505
Surprise,0.007251002,frame00505
Adoration,0.001427773,frame00513
Aesthetic Appreciation,0.0001012451,frame00513
Amusement,0.007643287,frame00513
Anxiety,3.883251e-05,frame00513
Awe,0.001016905,frame00513
Boredom,0.0003362044,frame00513
Confusion,2.43603e-05,frame00513
Craving,5.43454e-09,frame00513
Disgust,0.0001547298,frame00513
Empathic Pain,5.856559e-05,frame00513
Entrancement,2.619245e-07,frame00513
Excitement,1.831455e-05,frame00513
Fear,3.48374e-05,frame00513
Horror,8.352821e-06,frame00513
Interest,0.001206777,frame00513
Joy,4.441111e-06,frame00513
Romance,6.076865e-06,frame00513
Sadness,0.8448418,frame00513
Sexual Desire,2.888335e-06,frame00513
Surprise,0.1430743,frame00513
Adoration,0.004280734,frame00521
Aesthetic Appreciation,4.904622e-06,frame00521
Amusement,0.3737531,frame00521
Anxiety,0.0004828086,frame00521
Awe,0.001000511,frame00521
Boredom,0.0004798167,frame00521
Confusion,0.000156725,frame00521
Craving,4.004492e-09,frame00521
Disgust,7.972532e-05,frame00521
Empathic Pain,0.0001185661,frame00521
Entrancement,6.807815e-06,frame00521
Excitement,0.1244949,frame00521
Fear,5.350369e-06,frame00521
Horror,0.0002212958,frame00521
Interest,0.05261521,frame00521
Joy,8.055201e-07,frame00521
Romance,7.939087e-09,frame00521
Sadness,0.0130313,frame00521
Sexual Desire,1.464934e-07,frame00521
Surprise,0.4292672,frame00521
Adoration,0.0004220167,frame00529
Aesthetic Appreciation,0.01283249,frame00529
Amusement,0.006927813,frame00529
Anxiety,0.06396374,frame00529
Awe,0.8018552,frame00529
Boredom,0.0002031885,frame00529
Confusion,0.0003156788,frame00529
Craving,0.0001314733,frame00529
Disgust,0.0001799208,frame00529
Empathic Pain,1.671411e-05,frame00529
Entrancement,0.001813523,frame00529
Excitement,0.004003108,frame00529
Fear,0.003747061,frame00529
Horror,0.002232792,frame00529
Interest,0.09632365,frame00529
Joy,3.765126e-06,frame00529
Romance,2.223948e-05,frame00529
Sadness,0.002284998,frame00529
Sexual Desire,7.649034e-09,frame00529
Surprise,0.002720609,frame00529
Adoration,0.0003026704,frame00537
Aesthetic Appreciation,0.01044075,frame00537
Amusement,0.002656082,frame00537
Anxiety,0.04151351,frame00537
Awe,0.9017403,frame00537
Boredom,0.0002465436,frame00537
Confusion,0.0001518851,frame00537
Craving,3.649682e-05,frame00537
Disgust,7.6346e-05,frame00537
Empathic Pain,1.409564e-05,frame00537
Entrancement,0.001388015,frame00537
Excitement,0.002230074,frame00537
Fear,0.0007193422,frame00537
Horror,0.0005454897,frame00537
Interest,0.03433507,frame00537
Joy,6.121643e-06,frame00537
Romance,2.786984e-05,frame00537
Sadness,0.001273177,frame00537
Sexual Desire,1.136845e-08,frame00537
Surprise,0.002295961,frame00537
Adoration,0.0001124339,frame00545
Aesthetic Appreciation,0.01495,frame00545
Amusement,0.001779433,frame00545
Anxiety,0.02239001,frame00545
Awe,0.9200141,frame00545
Boredom,0.0002292029,frame00545
Confusion,0.0001151242,frame00545
Craving,3.337629e-05,frame00545
Disgust,8.428236e-05,frame00545
Empathic Pain,4.471912e-06,frame00545
Entrancement,0.000663149,frame00545
Excitement,0.00197444,frame00545
Fear,0.0005418907,frame00545
Horror,0.0008695727,frame00545
Interest,0.03311739,frame00545
Joy,7.078045e-06,frame00545
Romance,2.938954e-05,frame00545
Sadness,0.00128073,frame00545
Sexual Desire,5.047283e-09,frame00545
Surprise,0.001803622,frame00545
Adoration,0.0001136219,frame00553
Aesthetic Appreciation,0.008789012,frame00553
Amusement,0.006038031,frame00553
Anxiety,0.01437656,frame00553
Awe,0.9139101,frame00553
Boredom,0.0001884111,frame00553
Confusion,0.0002261891,frame00553
Craving,3.185006e-05,frame00553
Disgust,7.027107e-05,frame00553
Empathic Pain,9.364544e-06,frame00553
Entrancement,0.0006603342,frame00553
Excitement,0.005543192,frame00553
Fear,0.0003098059,frame00553
Horror,0.0009552714,frame00553
Interest,0.04759358,frame00553
Joy,1.159642e-05,frame00553
Romance,2.758071e-05,frame00553
Sadness,0.0004753726,frame00553
Sexual Desire,2.297349e-09,frame00553
Surprise,0.0006701297,frame00553
Adoration,0.0002403091,frame00561
Aesthetic Appreciation,0.007722669,frame00561
Amusement,0.007407907,frame00561
Anxiety,0.01621504,frame00561
