EmotionCategory,Probability,FrameID
Adoration,0.005843076,frame00321
Aesthetic Appreciation,0.001254541,frame00321
Amusement,0.002389447,frame00321
Anxiety,0.5731679,frame00321
Awe,0.03750842,frame00321
Boredom,0.02836983,frame00321
Confusion,0.00954229,frame00321
Craving,8.276475e-05,frame00321
Disgust,0.0002597175,frame00321
Empathic Pain,0.005614368,frame00321
Entrancement,4.800272e-05,frame00321
Excitement,0.007184173,frame00321
Fear,0.07817651,frame00321
Horror,0.02384009,frame00321
Interest,0.1813193,frame00321
Joy,0.001557643,frame00321
Romance,0.0002985637,frame00321
Sadness,0.04071989,frame00321
Sexual Desire,6.174864e-06,frame00321
Surprise,0.002817319,frame00321
Adoration,0.005843076,frame00329
Aesthetic Appreciation,0.001254541,frame00329
Amusement,0.002389447,frame00329
Anxiety,0.5731679,frame00329
Awe,0.03750842,frame00329
Boredom,0.02836983,frame00329
Confusion,0.00954229,frame00329
Craving,8.276475e-05,frame00329
Disgust,0.0002597175,frame00329
Empathic Pain,0.005614368,frame00329
Entrancement,4.800272e-05,frame00329
Excitement,0.007184173,frame00329
Fear,0.07817651,frame00329
Horror,0.02384009,frame00329
Interest,0.1813193,frame00329
Joy,0.001557643,frame00329
Romance,0.0002985637,frame00329
Sadness,0.04071989,frame00329
Sexual Desire,6.174864e-06,frame00329
Surprise,0.002817319,frame00329
Adoration,0.005843076,frame00337
Aesthetic Appreciation,0.001254541,frame00337
Amusement,0.002389447,frame00337
Anxiety,0.5731679,frame00337
Awe,0.03750842,frame00337
Boredom,0.02836983,frame00337
Confusion,0.00954229,frame00337
Craving,8.276475e-05,frame00337
Disgust,0.0002597175,frame00337
Empathic Pain,0.005614368,frame00337
Entrancement,4.800272e-05,frame00337
Excitement,0.007184173,frame00337
Fear,0.07817651,frame00337
Horror,0.02384009,frame00337
Interest,0.1813193,frame00337
Joy,0.001557643,frame00337
Romance,0.0002985637,frame00337
Sadness,0.04071989,frame00337
Sexual Desire,6.174864e-06,frame00337
Surprise,0.002817319,frame00337
Adoration,0.005843076,frame00345
Aesthetic Appreciation,0.001254541,frame00345
Amusement,0.002389447,frame00345
Anxiety,0.5731679,frame00345
Awe,0.03750842,frame00345
Boredom,0.02836983,frame00345
Confusion,0.00954229,frame00345
Craving,8.276475e-05,frame00345
Disgust,0.0002597175,frame00345
Empathic Pain,0.005614368,frame00345
Entrancement,4.800272e-05,frame00345
Excitement,0.007184173,frame00345
Fear,0.07817651,frame00345
Horror,0.02384009,frame00345
Interest,0.1813193,frame00345
Joy,0.001557643,frame00345
Romance,0.0002985637,frame00345
Sadness,0.04071989,frame00345
Sexual Desire,6.174864e-06,frame00345
Surprise,0.002817319,frame00345
Adoration,0.005843076,frame00353
Aesthetic Appreciation,0.001254541,frame00353
Amusement,0.002389447,frame00353
Anxiety,0.5731679,frame00353
Awe,0.03750842,frame00353
Boredom,0.02836983,frame00353
Confusion,0.00954229,frame00353
Craving,8.276475e-05,frame00353
Disgust,0.0002597175,frame00353
Empathic Pain,0.005614368,frame00353
Entrancement,4.800272e-05,frame00353
Excitement,0.007184173,frame00353
Fear,0.07817651,frame00353
Horror,0.02384009,frame00353
Interest,0.1813193,frame00353
Joy,0.001557643,frame00353
Romance,0.0002985637,frame00353
Sadness,0.04071989,frame00353
Sexual Desire,6.174864e-06,frame00353
Surprise,0.002817319,frame00353
Adoration,0.005843076,frame00361
Aesthetic Appreciation,0.001254541,frame00361
Amusement,0.002389447,frame00361
Anxiety,0.5731679,frame00361
Awe,0.03750842,frame00361
Boredom,0.02836983,frame00361
Confusion,0.00954229,frame00361
Craving,8.276475e-05,frame00361
Disgust,0.0002597175,frame00361
Empathic Pain,0.005614368,frame00361
Entrancement,4.800272e-05,frame00361
Excitement,0.007184173,frame00361
Fear,0.07817651,frame00361
Horror,0.02384009,frame00361
Interest,0.1813193,frame00361
Joy,0.001557643,frame00361
Romance,0.0002985637,frame00361
Sadness,0.04071989,frame00361
Sexual Desire,6.174864e-06,frame00361
Surprise,0.002817319,frame00361
Adoration,0.005843076,frame00369
Aesthetic Appreciation,0.001254541,frame00369
Amusement,0.002389447,frame00369
Anxiety,0.5731679,frame00369
Awe,0.03750842,frame00369
Boredom,0.02836983,frame00369
Confusion,0.00954229,frame00369
Craving,8.276475e-05,frame00369
Disgust,0.0002597175,frame00369
Empathic Pain,0.005614368,frame00369
Entrancement,4.800272e-05,frame00369
Excitement,0.007184173,frame00369
Fear,0.07817651,frame00369
Horror,0.02384009,frame00369
Interest,0.1813193,frame00369
Joy,0.001557643,frame00369
Romance,0.0002985637,frame00369
Sadness,0.04071989,frame00369
Sexual Desire,6.174864e-06,frame00369
Surprise,0.002817319,frame00369
Adoration,0.005843076,frame00377
Aesthetic Appreciation,0.001254541,frame00377
Amusement,0.002389447,frame00377
Anxiety,0.5731679,frame00377
Awe,0.03750842,frame00377
Boredom,0.02836983,frame00377
Confusion,0.00954229,frame00377
Craving,8.276475e-05,frame00377
Disgust,0.0002597175,frame00377
Empathic Pain,0.005614368,frame00377
Entrancement,4.800272e-05,frame00377
Excitement,0.007184173,frame00377
Fear,0.07817651,frame00377
Horror,0.02384009,frame00377
Interest,0.1813193,frame00377
Joy,0.001557643,frame00377
Romance,0.0002985637,frame00377
Sadness,0.04071989,frame00377
Sexual Desire,6.174864e-06,frame00377
Surprise,0.002817319,frame00377
Adoration,0.005843076,frame00385
Aesthetic Appreciation,0.001254541,frame00385
Amusement,0.002389447,frame00385
Anxiety,0.5731679,frame00385
Awe,0.03750842,frame00385
Boredom,0.02836983,frame00385
Confusion,0.00954229,frame00385
Craving,8.276475e-05,frame00385
Disgust,0.0002597175,frame00385
Empathic Pain,0.005614368,frame00385
Entrancement,4.800272e-05,frame00385
Excitement,0.007184173,frame00385
Fear,0.07817651,frame00385
Horror,0.02384009,frame00385
Interest,0.1813193,frame00385
Joy,0.001557643,frame00385
Romance,0.0002985637,frame00385
Sadness,0.04071989,frame00385
Sexual Desire,6.174864e-06,frame00385
Surprise,0.002817319,frame00385
Adoration,0.005843076,frame00393
Aesthetic Appreciation,0.001254541,frame00393
Amusement,0.002389447,frame00393
Anxiety,0.5731679,frame00393
Awe,0.03750842,frame00393
Boredom,0.02836983,frame00393
Confusion,0.00954229,frame00393
Craving,8.276475e-05,frame00393
Disgust,0.0002597175,frame00393
Empathic Pain,0.005614368,frame00393
Entrancement,4.800272e-05,frame00393
Excitement,0.007184173,frame00393
Fear,0.07817651,frame00393
Horror,0.02384009,frame00393
Interest,0.1813193,frame00393
Joy,0.001557643,frame00393
Romance,0.0002985637,frame00393
Sadness,0.04071989,frame00393
Sexual Desire,6.174864e-06,frame00393
Surprise,0.002817319,frame00393
Adoration,0.005843076,frame00401
Aesthetic Appreciation,0.001254541,frame00401
Amusement,0.002389447,frame00401
Anxiety,0.5731679,frame00401
Awe,0.03750842,frame00401
Boredom,0.02836983,frame00401
Confusion,0.00954229,frame00401
Craving,8.276475e-05,frame00401
Disgust,0.0002597175,frame00401
Empathic Pain,0.005614368,frame00401
Entrancement,4.800272e-05,frame00401
Excitement,0.007184173,frame00401
Fear,0.07817651,frame00401
Horror,0.02384009,frame00401
Interest,0.1813193,frame00401
Joy,0.001557643,frame00401
Romance,0.0002985637,frame00401
Sadness,0.04071989,frame00401
Sexual Desire,6.174864e-06,frame00401
Surprise,0.002817319,frame00401
Adoration,0.005843076,frame00409
Aesthetic Appreciation,0.001254541,frame00409
Amusement,0.002389447,frame00409
Anxiety,0.5731679,frame00409
Awe,0.03750842,frame00409
Boredom,0.02836983,frame00409
Confusion,0.00954229,frame00409
Craving,8.276475e-05,frame00409
Disgust,0.0002597175,frame00409
Empathic Pain,0.005614368,frame00409
Entrancement,4.800272e-05,frame00409
Excitement,0.007184173,frame00409
Fear,0.07817651,frame00409
Horror,0.02384009,frame00409
Interest,0.1813193,frame00409
Joy,0.001557643,frame00409
Romance,0.0002985637,frame00409
Sadness,0.04071989,frame00409
Sexual Desire,6.174864e-06,frame00409
Surprise,0.002817319,frame00409
Adoration,0.005843076,frame00417
Aesthetic Appreciation,0.001254541,frame00417
Amusement,0.002389447,frame00417
Anxiety,0.5731679,frame00417
Awe,0.03750842,frame00417
Boredom,0.02836983,frame00417
Confusion,0.00954229,frame00417
Craving,8.276475e-05,frame00417
Disgust,0.0002597175,frame00417
Empathic Pain,0.005614368,frame00417
Entrancement,4.800272e-05,frame00417
Excitement,0.007184173,frame00417
Fear,0.07817651,frame00417
Horror,0.02384009,frame00417
Interest,0.1813193,frame00417
Joy,0.001557643,frame00417
Romance,0.0002985637,frame00417
Sadness,0.04071989,frame00417
Sexual Desire,6.174864e-06,frame00417
Surprise,0.002817319,frame00417
Adoration,0.005843076,frame00425
Aesthetic Appreciation,0.001254541,frame00425
Amusement,0.002389447,frame00425
Anxiety,0.5731679,frame00425
Awe,0.03750842,frame00425
Boredom,0.02836983,frame00425
Confusion,0.00954229,frame00425
Craving,8.276475e-05,frame00425
Disgust,0.0002597175,frame00425
Empathic Pain,0.005614368,frame00425
Entrancement,4.800272e-05,frame00425
Excitement,0.007184173,frame00425
Fear,0.07817651,frame00425
Horror,0.02384009,frame00425
Interest,0.1813193,frame00425
Joy,0.001557643,frame00425
Romance,0.0002985637,frame00425
Sadness,0.04071989,frame00425
Sexual Desire,6.174864e-06,frame00425
Surprise,0.002817319,frame00425
Adoration,0.005843076,frame00433
Aesthetic Appreciation,0.001254541,frame00433
Amusement,0.002389447,frame00433
Anxiety,0.5731679,frame00433
Awe,0.03750842,frame00433
Boredom,0.02836983,frame00433
Confusion,0.00954229,frame00433
Craving,8.276475e-05,frame00433
Disgust,0.0002597175,frame00433
Empathic Pain,0.005614368,frame00433
Entrancement,4.800272e-05,frame00433
Excitement,0.007184173,frame00433
Fear,0.07817651,frame00433
Horror,0.02384009,frame00433
Interest,0.1813193,frame00433
Joy,0.001557643,frame00433
Romance,0.0002985637,frame00433
Sadness,0.04071989,frame00433
Sexual Desire,6.174864e-06,frame00433
Surprise,0.002817319,frame00433
Adoration,0.005843076,frame00441
Aesthetic Appreciation,0.001254541,frame00441
Amusement,0.002389447,frame00441
Anxiety,0.5731679,frame00441
Awe,0.03750842,frame00441
Boredom,0.02836983,frame00441
Confusion,0.00954229,frame00441
Craving,8.276475e-05,frame00441
Disgust,0.0002597175,frame00441
Empathic Pain,0.005614368,frame00441
Entrancement,4.800272e-05,frame00441
Excitement,0.007184173,frame00441
Fear,0.07817651,frame00441
Horror,0.02384009,frame00441
Interest,0.1813193,frame00441
Joy,0.001557643,frame00441
Romance,0.0002985637,frame00441
Sadness,0.04071989,frame00441
Sexual Desire,6.174864e-06,frame00441
Surprise,0.002817319,frame00441
Adoration,0.005843076,frame00449
Aesthetic Appreciation,0.001254541,frame00449
Amusement,0.002389447,frame00449
Anxiety,0.5731679,frame00449
Awe,0.03750842,frame00449
Boredom,0.02836983,frame00449
Confusion,0.00954229,frame00449
Craving,8.276475e-05,frame00449
Disgust,0.0002597175,frame00449
Empathic Pain,0.005614368,frame00449
Entrancement,4.800272e-05,frame00449
Excitement,0.007184173,frame00449
Fear,0.07817651,frame00449
Horror,0.02384009,frame00449
Interest,0.1813193,frame00449
Joy,0.001557643,frame00449
Romance,0.0002985637,frame00449
Sadness,0.04071989,frame00449
Sexual Desire,6.174864e-06,frame00449
Surprise,0.002817319,frame00449
Adoration,0.005843076,frame00457
Aesthetic Appreciation,0.001254541,frame00457
Amusement,0.002389447,frame00457
Anxiety,0.5731679,frame00457
Awe,0.03750842,frame00457
Boredom,0.02836983,frame00457
Confusion,0.00954229,frame00457
Craving,8.276475e-05,frame00457
Disgust,0.0002597175,frame00457
Empathic Pain,0.005614368,frame00457
Entrancement,4.800272e-05,frame00457
Excitement,0.007184173,frame00457
Fear,0.07817651,frame00457
Horror,0.02384009,frame00457
Interest,0.1813193,frame00457
Joy,0.001557643,frame00457
Romance,0.0002985637,frame00457
Sadness,0.04071989,frame00457
Sexual Desire,6.174864e-06,frame00457
Surprise,0.002817319,frame00457
Adoration,0.005843076,frame00465
Aesthetic Appreciation,0.001254541,frame00465
Amusement,0.002389447,frame00465
Anxiety,0.5731679,frame00465
Awe,0.03750842,frame00465
Boredom,0.02836983,frame00465
Confusion,0.00954229,frame00465
Craving,8.276475e-05,frame00465
Disgust,0.0002597175,frame00465
Empathic Pain,0.005614368,frame00465
Entrancement,4.800272e-05,frame00465
Excitement,0.007184173,frame00465
Fear,0.07817651,frame00465
Horror,0.02384009,frame00465
Interest,0.1813193,frame00465
Joy,0.001557643,frame00465
Romance,0.0002985637,frame00465
Sadness,0.04071989,frame00465
Sexual Desire,6.174864e-06,frame00465
Surprise,0.002817319,frame00465
Adoration,0.005843076,frame00473
Aesthetic Appreciation,0.001254541,frame00473
Amusement,0.002389447,frame00473
Anxiety,0.5731679,frame00473
Awe,0.03750842,frame00473
Boredom,0.02836983,frame00473
Confusion,0.00954229,frame00473
Craving,8.276475e-05,frame00473
Disgust,0.0002597175,frame00473
Empathic Pain,0.005614368,frame00473
Entrancement,4.800272e-05,frame00473
Excitement,0.007184173,frame00473
Fear,0.07817651,frame00473
Horror,0.02384009,frame00473
Interest,0.1813193,frame00473
Joy,0.001557643,frame00473
Romance,0.0002985637,frame00473
Sadness,0.04071989,frame00473
Sexual Desire,6.174864e-06,frame00473
Surprise,0.002817319,frame00473
Adoration,0.005843076,frame00481
Aesthetic Appreciation,0.001254541,frame00481
Amusement,0.002389447,frame00481
Anxiety,0.5731679,frame00481
Awe,0.03750842,frame00481
Boredom,0.02836983,frame00481
Confusion,0.00954229,frame00481
Craving,8.276475e-05,frame00481
Disgust,0.0002597175,frame00481
Empathic Pain,0.005614368,frame00481
Entrancement,4.800272e-05,frame00481
Excitement,0.007184173,frame00481
Fear,0.07817651,frame00481
Horror,0.02384009,frame00481
Interest,0.1813193,frame00481
Joy,0.001557643,frame00481
Romance,0.0002985637,frame00481
Sadness,0.04071989,frame00481
Sexual Desire,6.174864e-06,frame00481
Surprise,0.002817319,frame00481
Adoration,0.005843076,frame00489
Aesthetic Appreciation,0.001254541,frame00489
Amusement,0.002389447,frame00489
Anxiety,0.5731679,frame00489
Awe,0.03750842,frame00489
Boredom,0.02836983,frame00489
Confusion,0.00954229,frame00489
Craving,8.276475e-05,frame00489
Disgust,0.0002597175,frame00489
Empathic Pain,0.005614368,frame00489
Entrancement,4.800272e-05,frame00489
Excitement,0.007184173,frame00489
Fear,0.07817651,frame00489
Horror,0.02384009,frame00489
Interest,0.1813193,frame00489
Joy,0.001557643,frame00489
Romance,0.0002985637,frame00489
Sadness,0.04071989,frame00489
Sexual Desire,6.174864e-06,frame00489
Surprise,0.002817319,frame00489
Adoration,0.005843076,frame00497
Aesthetic Appreciation,0.001254541,frame00497
Amusement,0.002389447,frame00497
Anxiety,0.5731679,frame00497
Awe,0.03750842,frame00497
Boredom,0.02836983,frame00497
Confusion,0.00954229,frame00497
Craving,8.276475e-05,frame00497
Disgust,0.0002597175,frame00497
Empathic Pain,0.005614368,frame00497
Entrancement,4.800272e-05,frame00497
Excitement,0.007184173,frame00497
Fear,0.07817651,frame00497
Horror,0.02384009,frame00497
Interest,0.1813193,frame00497
Joy,0.001557643,frame00497
Romance,0.0002985637,frame00497
Sadness,0.04071989,frame00497
Sexual Desire,6.174864e-06,frame00497
Surprise,0.002817319,frame00497
Adoration,0.005843076,frame00505
Aesthetic Appreciation,0.001254541,frame00505
Amusement,0.002389447,frame00505
Anxiety,0.5731679,frame00505
Awe,0.03750842,frame00505
Boredom,0.02836983,frame00505
Confusion,0.00954229,frame00505
Craving,8.276475e-05,frame00505
Disgust,0.0002597175,frame00505
Empathic Pain,0.005614368,frame00505
Entrancement,4.800272e-05,frame00505
Excitement,0.007184173,frame00505
Fear,0.07817651,frame00505
Horror,0.02384009,frame00505
Interest,0.1813193,frame00505
Joy,0.001557643,frame00505
Romance,0.0002985637,frame00505
Sadness,0.04071989,frame00505
Sexual Desire,6.174864e-06,frame00505
Surprise,0.002817319,frame00505
Adoration,0.005843076,frame00513
Aesthetic Appreciation,0.001254541,frame00513
Amusement,0.002389447,frame00513
Anxiety,0.5731679,frame00513
Awe,0.03750842,frame00513
Boredom,0.02836983,frame00513
Confusion,0.00954229,frame00513
Craving,8.276475e-05,frame00513
Disgust,0.0002597175,frame00513
Empathic Pain,0.005614368,frame00513
Entrancement,4.800272e-05,frame00513
Excitement,0.007184173,frame00513
Fear,0.07817651,frame00513
Horror,0.02384009,frame00513
Interest,0.1813193,frame00513
Joy,0.001557643,frame00513
Romance,0.0002985637,frame00513
Sadness,0.04071989,frame00513
Sexual Desire,6.174864e-06,frame00513
Surprise,0.002817319,frame00513
Adoration,0.005843076,frame00521
Aesthetic Appreciation,0.001254541,frame00521
Amusement,0.002389447,frame00521
Anxiety,0.5731679,frame00521
Awe,0.03750842,frame00521
Boredom,0.02836983,frame00521
Confusion,0.00954229,frame00521
Craving,8.276475e-05,frame00521
Disgust,0.0002597175,frame00521
Empathic Pain,0.005614368,frame00521
Entrancement,4.800272e-05,frame00521
Excitement,0.007184173,frame00521
Fear,0.07817651,frame00521
Horror,0.02384009,frame00521
Interest,0.1813193,frame00521
Joy,0.001557643,frame00521
Romance,0.0002985637,frame00521
Sadness,0.04071989,frame00521
Sexual Desire,6.174864e-06,frame00521
Surprise,0.002817319,frame00521
Adoration,0.005843076,frame00529
Aesthetic Appreciation,0.001254541,frame00529
Amusement,0.002389447,frame00529
Anxiety,0.5731679,frame00529
Awe,0.03750842,frame00529
Boredom,0.02836983,frame00529
Confusion,0.00954229,frame00529
Craving,8.276475e-05,frame00529
Disgust,0.0002597175,frame00529
Empathic Pain,0.005614368,frame00529
Entrancement,4.800272e-05,frame00529
Excitement,0.007184173,frame00529
Fear,0.07817651,frame00529
Horror,0.02384009,frame00529
Interest,0.1813193,frame00529
Joy,0.001557643,frame00529
Romance,0.0002985637,frame00529
Sadness,0.04071989,frame00529
Sexual Desire,6.174864e-06,frame00529
Surprise,0.002817319,frame00529
Adoration,0.005843076,frame00537
Aesthetic Appreciation,0.001254541,frame00537
Amusement,0.002389447,frame00537
Anxiety,0.5731679,frame00537
Awe,0.03750842,frame00537
Boredom,0.02836983,frame00537
Confusion,0.00954229,frame00537
Craving,8.276475e-05,frame00537
Disgust,0.0002597175,frame00537
Empathic Pain,0.005614368,frame00537
Entrancement,4.800272e-05,frame00537
Excitement,0.007184173,frame00537
Fear,0.07817651,frame00537
Horror,0.02384009,frame00537
Interest,0.1813193,frame00537
Joy,0.001557643,frame00537
Romance,0.0002985637,frame00537
Sadness,0.04071989,frame00537
Sexual Desire,6.174864e-06,frame00537
Surprise,0.002817319,frame00537
Adoration,0.005843076,frame00545
Aesthetic Appreciation,0.001254541,frame00545
Amusement,0.002389447,frame00545
Anxiety,0.5731679,frame00545
Awe,0.03750842,frame00545
Boredom,0.02836983,frame00545
Confusion,0.00954229,frame00545
Craving,8.276475e-05,frame00545
Disgust,0.0002597175,frame00545
Empathic Pain,0.005614368,frame00545
Entrancement,4.800272e-05,frame00545
Excitement,0.007184173,frame00545
Fear,0.07817651,frame00545
Horror,0.02384009,frame00545
Interest,0.1813193,frame00545
Joy,0.001557643,frame00545
Romance,0.0002985637,frame00545
Sadness,0.04071989,frame00545
Sexual Desire,6.174864e-06,frame00545
Surprise,0.002817319,frame00545
Adoration,0.005843076,frame00553
Aesthetic Appreciation,0.001254541,frame00553
