"","var1","var2","value"
"601","SR-6971","SR-6269",0.592526717188893
"602","SR-6977","SR-6269",0.350964048745375
"603","SR-7255","SR-6269",0.411305730510941
"604","SR-7492","SR-6269",0.545583234521464
"605","SR-7758","SR-6269",0.358126220278521
"606","SR-8607","SR-6269",0.692999636769589
"607","SR-8621","SR-6269",0.68269886820806
"608","SR-8746","SR-6269",0.320835660386722
"609","SR-8929","SR-6269",0.665606239979048
"610","SR-9436","SR-6269",0.495124849849727
"611","SR-9827","SR-6269",0.648070949434791
"612","SR-9907","SR-6269",0.555598553854388
"613","SR-6799","SR-6773",-0.196392732951352
"614","SR-6971","SR-6773",-0.363494558843228
"615","SR-6977","SR-6773",-0.218730890391057
"616","SR-7255","SR-6773",-0.439526122349392
"617","SR-7492","SR-6773",-0.416186328385365
"618","SR-7758","SR-6773",-0.0829386569807342
"619","SR-8607","SR-6773",-0.449948566340557
"620","SR-8621","SR-6773",-0.227297488409521
"621","SR-8746","SR-6773",-0.189673986270187
"622","SR-8929","SR-6773",-0.253104556882374
"623","SR-9436","SR-6773",0.0309614722118521
"624","SR-9827","SR-6773",-0.246830326480813
"625","SR-9907","SR-6773",-0.228730954692704
"626","SR-6971","SR-6799",0.538141304858557
"627","SR-6977","SR-6799",0.771351028042946
"628","SR-7255","SR-6799",0.0992206419312652
"629","SR-7492","SR-6799",0.355825376755121
"630","SR-7758","SR-6799",0.184644029615768
"631","SR-8607","SR-6799",0.370628951636291
"632","SR-8621","SR-6799",0.397951198370148
"633","SR-8746","SR-6799",0.806676294315119
"634","SR-8929","SR-6799",0.151274351916424
"635","SR-9436","SR-6799",0.185773191287306
"636","SR-9827","SR-6799",0.447597987157393
"637","SR-9907","SR-6799",0.360215507454108
"638","SR-6977","SR-6971",0.539779206974142
"639","SR-7255","SR-6971",0.663458089727115
"640","SR-7492","SR-6971",0.864549857211308
"641","SR-7758","SR-6971",0.523647179674639
"642","SR-8607","SR-6971",0.758291233183348
"643","SR-8621","SR-6971",0.69950348841167
"644","SR-8746","SR-6971",0.616765639664877
"645","SR-8929","SR-6971",0.629776975301877
"646","SR-9436","SR-6971",0.418053876315754
"647","SR-9827","SR-6971",0.878040287706394
"648","SR-9907","SR-6971",0.686499564029474
"649","SR-7255","SR-6977",0.180006240992871
"650","SR-7492","SR-6977",0.451289900849257
"651","SR-7758","SR-6977",0.0824435994743603
"652","SR-8607","SR-6977",0.437005404723627
"653","SR-8621","SR-6977",0.323012540362092
"654","SR-8746","SR-6977",0.805440754368763
"655","SR-8929","SR-6977",0.14794629672821
"656","SR-9436","SR-6977",0.206726912898338
"657","SR-9827","SR-6977",0.466000616796299
"658","SR-9907","SR-6977",0.325054342431811
"659","SR-7492","SR-7255",0.755258152713445
"660","SR-7758","SR-7255",0.600922303403407
"661","SR-8607","SR-7255",0.676598166791658
"662","SR-8621","SR-7255",0.707852212963468
"663","SR-8746","SR-7255",0.249283612221193
"664","SR-8929","SR-7255",0.595533354482797
"665","SR-9436","SR-7255",0.280500048880495
"666","SR-9827","SR-7255",0.63450851686877
"667","SR-9907","SR-7255",0.655219921569666
"668","SR-7758","SR-7492",0.500993290625482
"669","SR-8607","SR-7492",0.776124870388264
"670","SR-8621","SR-7492",0.682820514550479
"671","SR-8746","SR-7492",0.558052792837692
"672","SR-8929","SR-7492",0.62697952611058
"673","SR-9436","SR-7492",0.262523494587755
"674","SR-9827","SR-7492",0.760264282685247
"675","SR-9907","SR-7492",0.635038429759061
"676","SR-8607","SR-7758",0.445914686972867
"677","SR-8621","SR-7758",0.627918818719791
"678","SR-8746","SR-7758",0.155106953113315
"679","SR-8929","SR-7758",0.539077259391671
"680","SR-9436","SR-7758",0.29336405932206
"681","SR-9827","SR-7758",0.614061452801219
"682","SR-9907","SR-7758",0.643705182965445
"683","SR-8621","SR-8607",0.767085615366375
"684","SR-8746","SR-8607",0.453974673955025
"685","SR-8929","SR-8607",0.770454439636923
"686","SR-9436","SR-8607",0.374125345161569
"687","SR-9827","SR-8607",0.834612896913041
"688","SR-9907","SR-8607",0.723390461648902
"689","SR-8746","SR-8621",0.48724218067522
"690","SR-8929","SR-8621",0.680692435994645
"691","SR-9436","SR-8621",0.36971970088158
"692","SR-9827","SR-8621",0.771956878110602
"693","SR-9907","SR-8621",0.79944741124157
"694","SR-8929","SR-8746",0.107991109334877
"695","SR-9436","SR-8746",0.146885255347481
"696","SR-9827","SR-8746",0.484415714446665
"697","SR-9907","SR-8746",0.403951237745449
"698","SR-9436","SR-8929",0.526157959210805
"699","SR-9827","SR-8929",0.775835061121672
"700","SR-9907","SR-8929",0.763305077108434
"701","SR-9827","SR-9436",0.542093087723887
"702","SR-9907","SR-9436",0.606963392501335
"703","SR-9907","SR-9827",0.803370781313775
